"evseid","operatorname","geom","lat","lng","power","municipal_typologie","population_hect","occupied_ratio"
"CH*E4U*E00559","Ost-mobil","0101000020080800006ED8D817C8FB4441114BAFB177833241","1213303.69408101","2750352.1863051","22.08",7,3,"0.00000000000000000000"
"CH*E4U*E00559","Ost-mobil","0101000020080800006ED8D817C8FB4441114BAFB177833241","1213303.69408101","2750352.1863051","22.08",7,3,"0.00000000000000000000"
"CHEVPE2582","evpass","010100002008080000119CDE2CBEAB4341AD10F4B87F163241","1185407.72247414","2578300.35054351","50.0",5,26,"0.01460394729879887825"
"CHEVPE2582","evpass","010100002008080000119CDE2CBEAB4341AD10F4B87F163241","1185407.72247414","2578300.35054351","50.0",5,25,"0.01460394729879887825"
"CHEVPE2582","evpass","010100002008080000119CDE2CBEAB4341AD10F4B87F163241","1185407.72247414","2578300.35054351","50.0",5,30,"0.01460394729879887825"
"CH*CCI*EBA*7184*9","Move","0101000020080800000D35D00EFECB4341AD940D5374A13241","1220980.32442598","2594812.11572898","22",7,36,"0.07224740069314849374"
"CH*CCI*EBA*7184*9","Move","0101000020080800000D35D00EFECB4341AD940D5374A13241","1220980.32442598","2594812.11572898","22",7,41,"0.07224740069314849374"
"CH*CCI*EBA*7184*9","Move","0101000020080800000D35D00EFECB4341AD940D5374A13241","1220980.32442598","2594812.11572898","22",7,41,"0.07224740069314849374"
"CH*CCI*E20323","Move","01010000200808000058E61E6ED72C4441568E2EA85CF73241","1242972.65696039","2644398.86031799","22",7,7,"0.00000000000000000000"
"CH*CCI*E20323","Move","01010000200808000058E61E6ED72C4441568E2EA85CF73241","1242972.65696039","2644398.86031799","22",7,7,"0.00000000000000000000"
"CH*CCI*E20323","Move","01010000200808000058E61E6ED72C4441568E2EA85CF73241","1242972.65696039","2644398.86031799","22",7,7,"0.00000000000000000000"
"CH*CCI*E20314","Move","010100002008080000531D5E65398A4341CD228A1C75623241","1204853.11148279","2561138.79193465","22",4,73,"0.02439417548761485143"
"CH*CCI*E20314","Move","010100002008080000531D5E65398A4341CD228A1C75623241","1204853.11148279","2561138.79193465","22",4,73,"0.02439417548761485143"
"CH*CCI*E20314","Move","010100002008080000531D5E65398A4341CD228A1C75623241","1204853.11148279","2561138.79193465","22",4,73,"0.02439417548761485143"
"CH*CCC*E50024","Move","01010000200808000006C95EDCBEE743414E9F8DD0133D3341","1260819.81466098","2609021.72164262","42",3,19,"0.00343882650045671914"
"CH*CCC*E50024","Move","01010000200808000006C95EDCBEE743414E9F8DD0133D3341","1260819.81466098","2609021.72164262","42",3,13,"0.00343882650045671914"
"CH*CCC*E50024","Move","01010000200808000006C95EDCBEE743414E9F8DD0133D3341","1260819.81466098","2609021.72164262","42",3,22,"0.00343882650045671914"
"CH*SWIEE27707","Swisscharge","01010000200808000046E77B6DD5914441AE49ED2E443D3341","1260868.18330822","2696106.85534373","22",1,100,"0.00592623948357055929"
"CH*SWIEE27707","Swisscharge","01010000200808000046E77B6DD5914441AE49ED2E443D3341","1260868.18330822","2696106.85534373","22",1,109,"0.00592623948357055929"
"CH*SWIEE27707","Swisscharge","01010000200808000046E77B6DD5914441AE49ED2E443D3341","1260868.18330822","2696106.85534373","22",1,96,"0.00592623948357055929"
"CH*CCI*EBA*7896*3","Move","01010000200808000061EF2A7A9F404441CD0EBEB6E3603141","1138915.71383755","2654526.95443527","22",9,13,"0.02137679242287951743"
"CH*CCI*EBA*7896*3","Move","01010000200808000061EF2A7A9F404441CD0EBEB6E3603141","1138915.71383755","2654526.95443527","22",9,14,"0.02137679242287951743"
"CH*CCI*EBA*7896*3","Move","01010000200808000061EF2A7A9F404441CD0EBEB6E3603141","1138915.71383755","2654526.95443527","22",9,14,"0.02137679242287951743"
"CH*REPE051*02*1","PLUG’N ROLL","010100002008080000A3CE41BD14E64441DBE5D09D67193241","1186151.61646878","2739241.47857078","22",9,12,"0.00195777554367955977"
"CH*REPE051*02*1","PLUG’N ROLL","010100002008080000A3CE41BD14E64441DBE5D09D67193241","1186151.61646878","2739241.47857078","22",9,15,"0.00195777554367955977"
"CH*REPE051*02*1","PLUG’N ROLL","010100002008080000A3CE41BD14E64441DBE5D09D67193241","1186151.61646878","2739241.47857078","22",9,15,"0.00195777554367955977"
"CH*SWIEE10402","Swisscharge","010100002008080000B67A148F28E04341B44D4E9F747A3241","1210996.62228857","2605137.11781248","22",3,48,"0.03523995978623207577"
"CH*SWIEE10402","Swisscharge","010100002008080000B67A148F28E04341B44D4E9F747A3241","1210996.62228857","2605137.11781248","22",3,49,"0.03523995978623207577"
"CH*SWIEE10402","Swisscharge","010100002008080000B67A148F28E04341B44D4E9F747A3241","1210996.62228857","2605137.11781248","22",3,41,"0.03523995978623207577"
"CH*SWIEE19687","Swisscharge","0101000020080800008270BC132C05444161C49C35B7C33241","1229751.20942333","2624088.15418822","22",7,13,"0.00021165141012751997"
"CH*SWIEE19687","Swisscharge","0101000020080800008270BC132C05444161C49C35B7C33241","1229751.20942333","2624088.15418822","22",7,12,"0.00021165141012751997"
"CH*SWIEE19687","Swisscharge","0101000020080800008270BC132C05444161C49C35B7C33241","1229751.20942333","2624088.15418822","22",7,13,"0.00021165141012751997"
"CH*SWIEE27857","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","50",1,3,"0.00089951849304195989"
"CH*SWIEE27857","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","50",1,4,"0.00089951849304195989"
"CH*SWIEE27857","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","50",1,4,"0.00089951849304195989"
"CH*SWIEE5269","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","43",5,43,"0.00216942695380707974"
"CH*SWIEE5269","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","43",5,38,"0.00216942695380707974"
"CH*SWIEE5269","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","43",5,52,"0.00216942695380707974"
"CH*E4U*E00358","Ost-mobil","0101000020080800005F87445A9FC144410E91DC7D24313341","1257764.49164683","2720574.70521633","22.08",4,5,"0.91578947368421052632"
"CH*E4U*E00358","Ost-mobil","0101000020080800005F87445A9FC144410E91DC7D24313341","1257764.49164683","2720574.70521633","22.08",4,5,"0.91578947368421052632"
"CH*E4U*E00358","Ost-mobil","0101000020080800005F87445A9FC144410E91DC7D24313341","1257764.49164683","2720574.70521633","22.08",4,4,"0.91578947368421052632"
"CH*REPE027*01*2","PLUG’N ROLL","0101000020080800001A274D20536D4541F2FC00F304263141","1123844.94923383","2808486.25235451","22.08",8,24,"0.000000000000000000000000"
"CH*REPE027*01*2","PLUG’N ROLL","0101000020080800001A274D20536D4541F2FC00F304263141","1123844.94923383","2808486.25235451","22.08",8,34,"0.000000000000000000000000"
"CH*REPE027*01*2","PLUG’N ROLL","0101000020080800001A274D20536D4541F2FC00F304263141","1123844.94923383","2808486.25235451","22.08",8,31,"0.000000000000000000000000"
"CH*REPE116*01*2","PLUG’N ROLL","010100002008080000BAAE658DBC3D454122A279E9C51D3241","1187269.91201223","2784121.1046656","22.08",4,17,"0.00560876236837927933"
"CH*REPE116*01*2","PLUG’N ROLL","010100002008080000BAAE658DBC3D454122A279E9C51D3241","1187269.91201223","2784121.1046656","22.08",4,16,"0.00560876236837927933"
"CH*REPE116*01*2","PLUG’N ROLL","010100002008080000BAAE658DBC3D454122A279E9C51D3241","1187269.91201223","2784121.1046656","22.08",4,16,"0.00560876236837927933"
"CH*CCI*E20109","Move","01010000200808000047CC2B8A2BB1434113FF8BDD21243241","1188897.86541743","2581079.07946161","22",5,4,"0.00591048304765998603"
"CH*CCI*E20109","Move","01010000200808000047CC2B8A2BB1434113FF8BDD21243241","1188897.86541743","2581079.07946161","22",5,3,"0.00591048304765998603"
"CH*CCI*E20109","Move","01010000200808000047CC2B8A2BB1434113FF8BDD21243241","1188897.86541743","2581079.07946161","22",5,3,"0.00591048304765998603"
"CH*E4U*E00480","easy4you","010100002008080000F4AD77D6CEAF444131F6A22A1DDF3241","1236765.1665491","2711453.67552733","44.16",7,12,"0.91578947368421052632"
"CH*E4U*E00480","easy4you","010100002008080000F4AD77D6CEAF444131F6A22A1DDF3241","1236765.1665491","2711453.67552733","44.16",7,14,"0.91578947368421052632"
"CH*E4U*E00480","easy4you","010100002008080000F4AD77D6CEAF444131F6A22A1DDF3241","1236765.1665491","2711453.67552733","44.16",7,12,"0.91578947368421052632"
"CH*CCC*E50025","Move","0101000020080800007CC59A0C6AE54341C69289BF8A153341","1250698.74819295","2607828.09847325","42",3,10,"0.00419106979743162646"
"CH*CCC*E50025","Move","0101000020080800007CC59A0C6AE54341C69289BF8A153341","1250698.74819295","2607828.09847325","42",3,11,"0.00419106979743162646"
"CH*CCC*E50025","Move","0101000020080800007CC59A0C6AE54341C69289BF8A153341","1250698.74819295","2607828.09847325","42",3,8,"0.00419106979743162646"
"CH*CCI*E20225","Move","010100002008080000E7B2A3BCCB024341A29BF04F1A133141","1119002.31226514","2491799.47374569","22",3,22,"0.00021492665627854495"
"CH*CCI*E20225","Move","010100002008080000E7B2A3BCCB024341A29BF04F1A133141","1119002.31226514","2491799.47374569","22",3,21,"0.00021492665627854495"
"CH*CCI*E20225","Move","010100002008080000E7B2A3BCCB024341A29BF04F1A133141","1119002.31226514","2491799.47374569","22",3,23,"0.00021492665627854495"
"CH*REPE045*01*1","PLUG’N ROLL","01010000200808000005AA0F1CE5374541CAC3578BDB843141","1148123.54430793","2781130.21922803","22.08",5,36,"0.00624371659876183925"
"CH*REPE045*01*1","PLUG’N ROLL","01010000200808000005AA0F1CE5374541CAC3578BDB843141","1148123.54430793","2781130.21922803","22.08",5,37,"0.00624371659876183925"
"CH*REPE045*01*1","PLUG’N ROLL","01010000200808000005AA0F1CE5374541CAC3578BDB843141","1148123.54430793","2781130.21922803","22.08",5,35,"0.00624371659876183925"
"CH*SWIEE22319","Swisscharge","0101000020080800007AD1FA4F3F944341FA75F71C66463141","1132134.11315095","2566270.62484187","22",9,9,"0.000000000000000000000000"
"CH*SWIEE22319","Swisscharge","0101000020080800007AD1FA4F3F944341FA75F71C66463141","1132134.11315095","2566270.62484187","22",9,9,"0.000000000000000000000000"
"CH*SWIEE22319","Swisscharge","0101000020080800007AD1FA4F3F944341FA75F71C66463141","1132134.11315095","2566270.62484187","22",9,13,"0.000000000000000000000000"
"CH*CCI*E20272","Move","010100002008080000372D3C6B0FE443418C838D26EFBE3241","1228527.15059683","2607134.83777394","22",4,29,"0.000000000000000000000000"
"CH*CCI*E20272","Move","010100002008080000372D3C6B0FE443418C838D26EFBE3241","1228527.15059683","2607134.83777394","22",4,33,"0.000000000000000000000000"
"CH*CCI*E20272","Move","010100002008080000372D3C6B0FE443418C838D26EFBE3241","1228527.15059683","2607134.83777394","22",4,32,"0.000000000000000000000000"
"CH*SWIEE24489","Swisscharge","0101000020080800003D6F689A373E45415CDD2E1923913141","1151267.09837135","2784367.20631209","22",4,3,"0.01714376422032911794"
"CH*SWIEE24489","Swisscharge","0101000020080800003D6F689A373E45415CDD2E1923913141","1151267.09837135","2784367.20631209","22",4,3,"0.01714376422032911794"
