,OperatorID,OperatorName,IsOpen24Hours,ChargingStationId,lastUpdate,HotlinePhoneNum,ClearinghouseID,OpeningTimes,ChargingStationName,EnChargingStationName,HubOperatorID,Plugs,Accessibility,EvseID,DynamicInfoAvailable,ChargingFacilities,IsHubjectCompatible,ChargingModes,MaxCapacity,PaymentOptions,AdditionalInfo,ChargingPoolID,deltaType,ValueAddedServices,AuthenticationModes,Address.City,Address.Country,Address.HouseNum,Address.PostalCode,Address.Street,Address.Floor,Address.Region,Address.Timezone,GeoCoordinates.Google,GeoChargingPointEntrance.Google
1983,CHEVP,evpass,False,7031,,488848044,,,Romande Energie - M1 - Migros Métropole Renens,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35813,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Renens,CHE,9,1020,Rue de la Mèbre,,,UTC+02:00,46.53906 6.58053,None None
1984,CHEVP,evpass,False,7031,,488848044,,,Romande Energie - M1 - Migros Métropole Renens,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35812,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Renens,CHE,9,1020,Rue de la Mèbre,,,UTC+02:00,46.53906 6.58053,None None
1985,CHEVP,evpass,False,7031,,488848044,,,Romande Energie - M1 - Migros Métropole Renens,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35810,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Renens,CHE,9,1020,Rue de la Mèbre,,,UTC+02:00,46.53906 6.58053,None None
1986,CHEVP,evpass,False,7039,,488848044,,,Romande Energie - M1 - Migros Lausanne Bergières,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35817,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Parking inférieur P1'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Lausanne,CHE,50,1004,Avenue Bergières,1,,UTC+02:00,46.531732 6.618234,None None
1987,CHEVP,evpass,False,7039,,488848044,,,Romande Energie - M1 - Migros Lausanne Bergières,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35816,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Parking inférieur P1'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Lausanne,CHE,50,1004,Avenue Bergières,1,,UTC+02:00,46.531732 6.618234,None None
1988,CHEVP,evpass,False,7039,,488848044,,,Romande Energie - M1 - Migros Lausanne Bergières,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35815,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Parking inférieur P1'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Lausanne,CHE,50,1004,Avenue Bergières,1,,UTC+02:00,46.531732 6.618234,None None
1989,CHEVP,evpass,False,7039,,488848044,,,Romande Energie - M1 - Migros Lausanne Bergières,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35814,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Parking inférieur P1'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Lausanne,CHE,50,1004,Avenue Bergières,1,,UTC+02:00,46.531732 6.618234,None None
1990,CHEVP,evpass,False,7041,,488848044,,,evpass - N2 - Hôtel ibis Locarno,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",Free publicly accessible,CHEVPE3444,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Locarno,CHE,6,6600,via Giuseppe Cattori,,,UTC+02:00,46.167902 8.79985,None None
1991,CHEVP,evpass,False,7041,,488848044,,,evpass - N2 - Hôtel ibis Locarno,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",Free publicly accessible,CHEVPE3446,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Locarno,CHE,6,6600,via Giuseppe Cattori,,,UTC+02:00,46.167902 8.79985,None None
1992,CHEVP,evpass,False,7062,,488848044,,,evpass - N2 - Best Western Hotel Seepark Murten,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",Free publicly accessible,CHEVPE3449,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Murten,CHE,25,3286,Muntelierstrasse,,,UTC+02:00,46.934605 7.124917,None None
1993,CHEVP,evpass,False,7062,,488848044,,,evpass - N2 - Best Western Hotel Seepark Murten,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",Free publicly accessible,CHEVPE3447,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Murten,CHE,25,3286,Muntelierstrasse,,,UTC+02:00,46.934605 7.124917,None None
1994,CHEVP,evpass,False,7077,,488848044,,,Romande Energie - M1 - Migros Romanel,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35879,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Rez - Secteur C et D'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Romanel-sur-Lausanne,CHE,,1032,En Fezelin,0,,UTC+02:00,46.559578 6.612547,None None
1995,CHEVP,evpass,False,7077,,488848044,,,Romande Energie - M1 - Migros Romanel,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35877,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Rez - Secteur C et D'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Romanel-sur-Lausanne,CHE,,1032,En Fezelin,0,,UTC+02:00,46.559578 6.612547,None None
1996,CHEVP,evpass,False,7077,,488848044,,,Romande Energie - M1 - Migros Romanel,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35878,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Rez - Secteur C et D'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Romanel-sur-Lausanne,CHE,,1032,En Fezelin,0,,UTC+02:00,46.559578 6.612547,None None
1997,CHEVP,evpass,False,7077,,488848044,,,Romande Energie - M1 - Migros Romanel,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35880,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Rez - Secteur C et D'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Romanel-sur-Lausanne,CHE,,1032,En Fezelin,0,,UTC+02:00,46.559578 6.612547,None None
1998,CHEVP,evpass,False,7077,,488848044,,,Romande Energie - M1 - Migros Romanel,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35875,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Rez - Secteur C et D'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Romanel-sur-Lausanne,CHE,,1032,En Fezelin,0,,UTC+02:00,46.559578 6.612547,None None
1999,CHEVP,evpass,False,7077,,488848044,,,Romande Energie - M1 - Migros Romanel,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35876,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Rez - Secteur C et D'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Romanel-sur-Lausanne,CHE,,1032,En Fezelin,0,,UTC+02:00,46.559578 6.612547,None None
2000,CHEVP,evpass,False,7086,,488848044,,,Romande Energie - M1 - Migros Montagny,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35870,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Montagny-près-Yverdon,CHE,,1442,En Chamard,,,UTC+02:00,46.787663 6.62089,None None
2001,CHEVP,evpass,False,7086,,488848044,,,Romande Energie - M1 - Migros Montagny,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35869,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Montagny-près-Yverdon,CHE,,1442,En Chamard,,,UTC+02:00,46.787663 6.62089,None None
2002,CHEVP,evpass,False,7086,,488848044,,,Romande Energie - M1 - Migros Montagny,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35868,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Montagny-près-Yverdon,CHE,,1442,En Chamard,,,UTC+02:00,46.787663 6.62089,None None
2003,CHEVP,evpass,False,7086,,488848044,,,Romande Energie - M1 - Migros Montagny,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35867,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Montagny-près-Yverdon,CHE,,1442,En Chamard,,,UTC+02:00,46.787663 6.62089,None None
2004,CHEVP,evpass,False,7091,,488848044,,,Romande Energie - M1 - Migros Yverdon Métropole,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35848,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Yverdon-les-Bains,CHE,3,1400,Rue de Neuchâtel,1,,UTC+02:00,46.781533 6.63585,None None
2005,CHEVP,evpass,False,7091,,488848044,,,Romande Energie - M1 - Migros Yverdon Métropole,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35847,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Yverdon-les-Bains,CHE,3,1400,Rue de Neuchâtel,1,,UTC+02:00,46.781533 6.63585,None None
2006,CHEVP,evpass,False,7091,,488848044,,,Romande Energie - M1 - Migros Yverdon Métropole,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35850,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Yverdon-les-Bains,CHE,3,1400,Rue de Neuchâtel,1,,UTC+02:00,46.781533 6.63585,None None
2007,CHEVP,evpass,False,7091,,488848044,,,Romande Energie - M1 - Migros Yverdon Métropole,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35849,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Yverdon-les-Bains,CHE,3,1400,Rue de Neuchâtel,1,,UTC+02:00,46.781533 6.63585,None None
2008,CHEVP,evpass,False,7098,,488848044,,,RE - M1 - Migros MMM Chablais Centre,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35862,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Aigle,CHE,4,1860,Chemin sous le Grand Pré,,,UTC+02:00,46.316578 6.937035,None None
2009,CHEVP,evpass,False,7098,,488848044,,,RE - M1 - Migros MMM Chablais Centre,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35863,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Aigle,CHE,4,1860,Chemin sous le Grand Pré,,,UTC+02:00,46.316578 6.937035,None None
2010,CHEVP,evpass,False,7098,,488848044,,,RE - M1 - Migros MMM Chablais Centre,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35865,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Aigle,CHE,4,1860,Chemin sous le Grand Pré,,,UTC+02:00,46.316578 6.937035,None None
2011,CHEVP,evpass,False,7098,,488848044,,,RE - M1 - Migros MMM Chablais Centre,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35864,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Aigle,CHE,4,1860,Chemin sous le Grand Pré,,,UTC+02:00,46.316578 6.937035,None None
2012,CHEVP,evpass,False,7098,,488848044,,,RE - M1 - Migros MMM Chablais Centre,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35860,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Aigle,CHE,4,1860,Chemin sous le Grand Pré,,,UTC+02:00,46.316578 6.937035,None None
2013,CHEVP,evpass,False,7098,,488848044,,,RE - M1 - Migros MMM Chablais Centre,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35861,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Aigle,CHE,4,1860,Chemin sous le Grand Pré,,,UTC+02:00,46.316578 6.937035,None None
2014,CHEVP,evpass,False,7110,,488848044,,,Romande Energie - M1 - Migros Crissier,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35945,true,"[{'amperage': 16, 'power': 11.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Crissier,CHE,7,1023,Chemin de Closalet,0,,UTC+02:00,46.554495 6.568817,None None
2015,CHEVP,evpass,False,7110,,488848044,,,Romande Energie - M1 - Migros Crissier,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35947,true,"[{'amperage': 16, 'power': 11.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Crissier,CHE,7,1023,Chemin de Closalet,0,,UTC+02:00,46.554495 6.568817,None None
2016,CHEVP,evpass,False,7110,,488848044,,,Romande Energie - M1 - Migros Crissier,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35946,true,"[{'amperage': 16, 'power': 11.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Crissier,CHE,7,1023,Chemin de Closalet,0,,UTC+02:00,46.554495 6.568817,None None
2017,CHEVP,evpass,False,7110,,488848044,,,Romande Energie - M1 - Migros Crissier,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35949,true,"[{'amperage': 16, 'power': 11.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Crissier,CHE,7,1023,Chemin de Closalet,0,,UTC+02:00,46.554495 6.568817,None None
2018,CHEVP,evpass,False,7110,,488848044,,,Romande Energie - M1 - Migros Crissier,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE35948,true,"[{'amperage': 16, 'power': 11.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Crissier,CHE,7,1023,Chemin de Closalet,0,,UTC+02:00,46.554495 6.568817,None None
